Código nave,Tipo nave (agrupado),TRG,Puerto origen,Puerto destino,Agencia,Sitio,Línea naviera,Servicio,service_time_hours,atraque_hour,atraque_dayofweek,atraque_month,atraque_year,Calado arribo,Calado diff
9156462,Passenger,30277,PUERTO MONTT,PUERTO MONTT,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,10.8,7,0,2,2020,5.765,0.015
9156527,Passenger,61396,PUERTO MONTT,PUERTO MONTT,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,14.233333333333333,5,5,2,2020,7.75,-0.1
9403293,Liquid Bulk,15659,MEJILLONES,QUINTERO,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,44.25,16,6,2,2020,6.3,-4.64
9773143,Liquid Bulk,14965,QUINTERO,ILO,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,10.083333333333334,8,5,2,2020,6.825,1.1
9773143,Liquid Bulk,14965,QUINTERO,ILO,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,17.166666666666668,14,4,2,2020,6.825,1.1
9612789,Container,39106,SAN VICENTE,RIO GRANDE - RS,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,8.0,13,1,2,2020,6.05,-0.3
9495923,General Cargo,36925,VALPARAISO,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,42.0,6,0,2,2020,11.5,1.85
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,14.166666666666666,13,2,2,2020,5.5,-0.75
9722675,Container,94440,ANGAMOS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,45.63333333333333,21,2,2,2020,10.51,0.76
9731913,Container,94623,MEJILLONES,CALLAO,80925100-4 - SOMARCO,Sitio 4/5,COSCO GROUP,Eurosal,38.05,14,3,3,2020,10.25,0.7
9509140,Container,39905,ARICA,PUERTO MADRYN,82728500-5 - IAN TAYLOR,Sitio 2,ALIANCA,NEW ANDES,17.916666666666668,21,3,3,2020,9.2,0.8
9337937,Container,90757,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA,38.0,6,0,3,2020,11.55,0.55
9683867,Container,95138,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,32.75,22,4,3,2020,10.35,1.1
9355355,Container,35835,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,25.616666666666667,5,2,3,2020,10.5,-0.05
9085522,Container,81488,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,31.5,6,5,3,2020,12.9,0.4
9229659,Passenger,91627,PUERTO MONTT,COQUIMBO,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,13.616666666666667,4,3,3,2020,7.945,0.045
9362736,Container,21018,IQUIQUE,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,PWS,12.333333333333334,8,2,3,2020,8.1,1.35
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,17.416666666666668,21,2,3,2020,5.45,-0.65
9181558,Vehicle Carrier,57566,IQUIQUE,NAGOYA - AICHI,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,9.05,4,2,3,2020,7.45,0.3
9392119,Dry Bulk,21211,DESTREHAN - LA,PUERTO MONTT,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,63.583333333333336,21,5,2,2020,9.775,2.22
9463059,Container,141649,CORONEL,CALLAO,96707720-8 - MSC,Sitio 1,MSC,Andes,23.25,7,2,3,2020,11.0,-2.0
9860611,Dry Bulk,23232,GUAYAQUIL,LIRQUEN,80010900-0 - AGENTAL,Sitio 4/5,NON-LINER,NO SERVICE,70.16666666666667,19,4,3,2020,9.615,4.49
9569932,Dry Bulk,32984,ROSARIO,CALLAO,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,86.25,1,0,3,2020,10.5,4.65
9842085,Container,141000,CALLAO,CORONEL,96707720-8 - MSC,Sitio 4/5,MSC,Andes,31.966666666666665,17,6,3,2020,10.725,1.675
9367578,Vehicle Carrier,51917,ZARATE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,7.2,20,6,3,2020,8.0,0.15
9320556,Passenger,90746,PUERTO MONTT,COQUIMBO,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,12.866666666666667,6,5,2,2020,7.9,0.0
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,37.16666666666666,1,4,3,2020,6.365,-4.535
9216099,Container,65059,SANTOS - SP,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,18.666666666666668,13,6,3,2020,11.45,-0.15
9407067,Liquid Bulk,11653,OQUENDO,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,12.616666666666667,18,6,3,2020,5.6,-0.35
9348663,Container,54675,CORONEL,MANZANILLO - MX,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,8.433333333333334,6,6,3,2020,8.95,0.15
9305506,Container,91649,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,45.583333333333336,16,0,2,2020,10.4,-0.3
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,12.5,16,2,2,2020,5.9,-0.75
9791884,Dry Bulk,23432,GUAYAQUIL,PATILLOS,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,62.56666666666667,5,4,2,2020,9.74,4.74
9277802,Vehicle Carrier,57718,IQUIQUE,MONTEVIDEO,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,7.566666666666666,6,4,2,2020,7.9,-0.675
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,12.75,8,6,2,2020,4.8,-0.985
9241322,Container,76067,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,31.5,8,0,2,2020,10.85,-0.05
9441570,Vehicle Carrier,58767,IQUIQUE,NAGOYA - AICHI,96566940-k - AGUNSA,Sitio 4/5,NYK,USCX,14.233333333333333,6,1,2,2020,8.15,0.5
9357121,Container,22801,IQUIQUE,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,PWS,16.333333333333332,6,2,2,2020,6.975,0.35
9454723,Vehicle Carrier,51699,MANTA,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,17.783333333333335,5,2,2,2020,9.05,0.0
9800037,Liquid Bulk,11773,QUINTERO,BARQUITO,80992000-3 - ULTRAMAR,Sitio 3,NON-LINER,NO SERVICE,13.333333333333334,23,2,2,2020,8.0,-1.71
9553115,Vehicle Carrier,62380,IQUIQUE,LAZARO CARDENAS - MIC,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,20.08333333333333,20,0,2,2020,8.325,0.625
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,42.91666666666666,9,4,2,2020,6.3,-4.55
9195157,Passenger,91740,PUERTO MONTT,COQUIMBO,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,12.9,5,5,3,2020,8.37,-0.13
9801275,Dry Bulk,23250,ACAJUTLA,TALCAHUANO,78986820-4 - B&M,Sitio 4/5,NON-LINER,NO SERVICE,40.25,5,0,3,2020,8.05,1.55
9612777,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,Conosur,28.666666666666668,23,3,2,2020,8.98,0.58
9438066,Passenger,66084,PUERTO MONTT,COQUIMBO,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,11.633333333333333,7,1,3,2020,7.57,-0.33
9699361,Dry Bulk,36474,ANTOFAGASTA,LIRQUEN,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,81.86666666666666,11,2,2,2020,7.75,1.995
9777620,Container,118945,MEJILLONES,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,48.083333333333336,6,3,2,2020,8.7,-0.15
9683130,Dry Bulk,34801,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,95.5,20,0,3,2020,10.08,4.08
9174282,Vehicle Carrier,57442,IQUIQUE,DURBAN,78610880-2 - INCHCAPE,Sitio 4/5,CSAV,CAR CARRIERS,16.0,20,3,2,2020,8.14,0.49
9426128,Dry Bulk,32372,BUSAN,CORONEL,96566940-k - AGUNSA,Sitio 4/5,NON-LINER,NO SERVICE,44.16666666666666,8,5,2,2020,11.5,1.835
9461489,Container,91621,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,41.91666666666666,5,0,2,2020,10.75,0.3
9214214,Container,66289,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,Conosur,15.5,22,3,2,2020,10.5,0.15
9316141,Vehicle Carrier,61260,CALLAO,SANTOS - SP,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,10.483333333333333,6,3,2,2020,8.6,0.1
9641833,Vehicle Carrier,59409,ZARATE,IQUIQUE,80992000-3 - ULTRAMAR,Sitio 4/5,MOL,NASS,5.95,15,5,2,2020,8.77,0.0
9426128,Dry Bulk,32372,BUSAN,CORONEL,96566940-k - AGUNSA,C1,NON-LINER,NO SERVICE,42.48333333333333,9,3,2,2020,11.5,1.835
9319753,Vehicle Carrier,61321,IQUIQUE,PARANAGUA - PR,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,11.133333333333333,6,4,3,2020,8.8,0.45
9277802,Vehicle Carrier,57718,ZARATE,CALLAO,78610880-2 - INCHCAPE,Sitio 4/5,CSAV,CAR CARRIERS,6.583333333333333,22,4,3,2020,7.9,0.2
9312834,Vehicle Carrier,57536,IQUIQUE,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,18.666666666666668,7,6,3,2020,7.8,0.6
9778088,Container,112300,ANGAMOS,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,28.166666666666668,21,1,3,2020,11.1,2.85
9786774,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,39.16666666666666,6,2,3,2020,10.225,-0.175
9474656,Dry Bulk,33035,SAN LORENZO,SAN LORENZO,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,96.58333333333331,16,6,3,2020,9.985,2.115
9629108,Container,99946,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,34.833333333333336,8,0,3,2020,11.6,-0.225
9320685,Container,53481,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,ALIANCA,NEW ANDES,20.75,21,4,3,2020,9.85,0.85
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 3,TRANSMARES,CABOTAJE SUR,15.916666666666666,7,4,3,2020,4.9,-0.62
9486594,Dry Bulk,24168,ROSARIO,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,69.91666666666667,17,3,3,2020,9.9,4.7
9120865,Container,92198,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,37.083333333333336,8,6,3,2020,11.7,0.25
9352030,Container,92293,BUSAN,GUAYAQUIL,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,21.25,22,0,3,2020,8.85,0.6
9842085,Container,141000,LIRQUEN,CALLAO,96707720-8 - MSC,Sitio 1,MSC,Andes,21.58333333333333,7,5,3,2020,12.275,-0.825
9777618,Container,118945,MEJILLONES,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,58.66666666666666,21,2,3,2020,10.0,0.0
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 4/5,ULTRAGAS,CABOTAJE,31.166666666666668,23,5,3,2020,6.285,-2.61
9317925,Container,53481,SANTOS - SP,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,ALIANCA,NEW ANDES,14.0,6,1,3,2020,10.225,-0.325
9446001,Vehicle Carrier,70687,CALLAO,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,45.96666666666667,13,1,3,2020,8.35,1.1
9745665,Container,96816,LIRQUEN,ANGAMOS,96707720-8 - MSC,Sitio 1,MSC,Andes,24.83333333333333,5,2,3,2020,9.85,-3.025
9777589,Container,118945,MEJILLONES,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,50.41666666666666,22,2,3,2020,10.4,0.175
9786750,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,25.78333333333333,6,2,3,2020,9.95,-0.7
9357121,Container,22801,IQUIQUE,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,PWS,20.83333333333333,7,2,3,2020,8.7,1.25
9509152,Container,39905,ARICA,PUERTO MADRYN,82728500-5 - IAN TAYLOR,Sitio 1,ALIANCA,NEW ANDES,18.08333333333333,21,3,3,2020,9.55,-0.75
9754094,Dry Bulk,24940,SAN LORENZO,ARICA,78610880-2 - INCHCAPE,Sitio 4/5,NON-LINER,NO SERVICE,135.86666666666667,12,3,3,2020,9.945,3.185
9595967,Dry Bulk,24195,SAN LORENZO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,89.3,17,3,3,2020,10.25,2.25
9338632,Vehicle Carrier,39065,IQUIQUE,LAZARO CARDENAS - MIC,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,15.616666666666667,20,3,3,2020,7.42,0.48
9612789,Container,39106,SANTOS - SP,CALLAO,80992000-3 - ULTRAMAR,Sitio 1,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,21.5,21,4,3,2020,11.55,1.41
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 3,TRANSMARES,CABOTAJE SUR,17.666666666666668,20,5,3,2020,5.85,-0.3
9810769,Dry Bulk,21198,ANTOFAGASTA,BALBOA,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,68.83333333333333,21,5,3,2020,6.4,1.26
9580132,Dry Bulk,23440,NUEVA PALMIRA,NUEVA PALMIRA,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,74.58333333333333,0,2,4,2020,9.865,4.365
9416446,Dry Bulk,23985,NEW ORLEANS INT. APT,NEW ORLEANS INT. APT,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,80.16666666666667,14,5,4,2020,9.825,4.1
9464388,Vehicle Carrier,58989,IQUIQUE,NAGOYA - AICHI,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,14.95,20,4,3,2020,8.2,0.45
9718935,Container,95138,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,33.416666666666664,6,6,3,2020,8.6,-0.95
9739288,Liquid Bulk,17139,QUINTERO,CALLAO,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,7.833333333333333,7,6,3,2020,6.4,0.0
9725110,Container,110632,LIRQUEN,MEJILLONES,96707720-8 - MSC,Sitio 1,MSC,Andes,25.83333333333333,21,1,3,2020,11.55,-1.65
9712644,Vehicle Carrier,75206,IQUIQUE,YOKOHAMA - KANAGAWA,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,8.416666666666666,6,4,4,2020,7.67,0.27
9403293,Liquid Bulk,15659,MEJILLONES,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,28.666666666666668,17,6,3,2020,6.15,-2.725
9339806,Vehicle Carrier,59217,IQUIQUE,DURBAN,78610880-2 - INCHCAPE,Sitio 4/5,CSAV,CAR CARRIERS,8.7,21,0,4,2020,8.4,-0.5
9226932,Container,73819,PUSAN KOREA,CORONEL,96707720-8 - MSC,Sitio 2,MSC,Extra Louder,10.583333333333334,14,4,3,2020,8.75,0.0
9749594,Vehicle Carrier,65697,CALLAO,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,30.45,21,6,3,2020,9.05,0.85
9770763,Container,102492,MEJILLONES,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,26.166666666666668,17,1,3,2020,10.35,2.0
9640592,Dry Bulk,33084,ROSARIO,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,139.33333333333334,0,3,4,2020,11.0,5.41
9729128,Container,95256,ANGAMOS,CALLAO,82728500-5 - IAN TAYLOR,Sitio 4/5,CMA CGM,Eurosal,47.05,5,3,3,2020,10.95,1.65
9352028,Container,92293,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,22.33333333333333,6,6,3,2020,12.0,-0.35
9797199,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,35.2,6,2,3,2020,9.75,-0.7
9284556,Dry Bulk,29398,ROSARIO,PANAMA CITY,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,95.0,0,5,3,2020,10.15,5.09
9448803,Container,91051,CALLAO,HONG KONG,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA,37.75,6,0,3,2020,10.9,-1.6
9713363,Container,113042,LIRQUEN,CALLAO,96566940-k - AGUNSA,Sitio 1,ONE,AX2,38.583333333333336,6,4,3,2020,12.15,-1.05
9612777,Container,39106,SANTOS - SP,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,27.33333333333333,20,4,3,2020,11.35,0.2
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 3,TRANSMARES,CABOTAJE SUR,18.666666666666668,14,5,3,2020,5.4,-0.8
9476769,Vehicle Carrier,60148,ZARATE,IQUIQUE,80992000-3 - ULTRAMAR,Sitio 4/5,MOL,NASS,8.95,20,5,3,2020,8.65,0.045
9216099,Container,65059,ANTOFAGASTA,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,27.0,8,6,3,2020,10.4,0.425
9403293,Liquid Bulk,15659,MEJILLONES,QUINTERO,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,18.08333333333333,7,1,3,2020,6.255,-1.56
9579391,Dry Bulk,24735,NEW ORLEANS INT. APT,NEW ORLEANS INT. APT,80010900-0 - AGENTAL,Sitio 8,NON-LINER,NO SERVICE,107.08333333333331,12,0,3,2020,9.49,3.2
9739288,Liquid Bulk,17139,QUINTERO,CALLAO,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,10.916666666666666,23,0,3,2020,6.4,0.0
9310575,Dry Bulk,9978,PATILLOS,SAN VICENTE,80992000-3 - ULTRAMAR,Sitio 4/5,NON-LINER,NO SERVICE,58.083333333333336,12,2,3,2020,7.09,2.54
9355240,Vehicle Carrier,59217,IQUIQUE,NAGOYA - AICHI,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,8.416666666666666,22,1,3,2020,8.15,0.4
9605798,Vehicle Carrier,61106,MEJILLONES,PARANAGUA - PR,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,10.616666666666667,12,2,4,2020,8.1,-0.4
9318058,Container,91649,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,41.583333333333336,18,5,4,2020,12.2,-0.35
9525429,Dry Bulk,7460,BARQUITO,CALLAO,96566940-k - AGUNSA,Sitio 3,NON-LINER,NO SERVICE,34.333333333333336,11,3,4,2020,5.85,1.85
9355240,Vehicle Carrier,59217,IQUIQUE,NAGOYA - AICHI,96566940-k - AGUNSA,Sitio 4/5,NYK,CAR CARRIERS,8.9,6,3,4,2020,8.15,0.4
9357846,Container,18480,MATARANI,IQUIQUE,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,PWS,17.25,20,2,4,2020,9.4,1.65
9777606,Container,118945,MEJILLONES,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,51.016666666666666,21,2,4,2020,10.525,0.85
9318101,Container,91649,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 1,COSCO GROUP,WSA3,28.166666666666668,0,1,4,2020,11.9,2.15
9737565,Liquid Bulk,12136,CALLAO,CORONEL,80992000-3 - ULTRAMAR,Sitio 9,NON-LINER,NO SERVICE,10.033333333333331,14,4,4,2020,6.4,-0.25
9612789,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,19.0,20,3,4,2020,7.33,-0.695
9802322,Dry Bulk,35606,NEW ORLEANS INT. APT,SAN ANTONIO - CL,78986820-4 - B&M,Sitio 8,NON-LINER,NO SERVICE,114.58333333333331,4,5,4,2020,11.2,5.52
9166792,Container,92198,CALLAO,HONG KONG,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,31.916666666666668,21,5,4,2020,11.85,-0.55
9285639,Vehicle Carrier,57692,ULSAN,ULSAN,82728500-5 - IAN TAYLOR,Sitio 4/5,EUKOR,CAR CARRIERS,9.1,7,6,4,2020,7.65,0.35
9310109,Vehicle Carrier,61321,IQUIQUE,PARANAGUA - PR,82728500-5 - IAN TAYLOR,Sitio 4/5,WWO,WCSA,14.616666666666667,12,5,4,2020,8.8,0.6
9232981,Container,6385,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,13.416666666666666,7,1,4,2020,5.8,0.165
9214214,Container,66289,SANTOS - SP,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,25.83333333333333,5,6,4,2020,12.55,0.85
9168855,Container,69246,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 1,EVERGREEN,WSA,25.416666666666668,6,0,4,2020,10.55,-1.0
9842097,Container,141000,CALLAO,CORONEL,96707720-8 - MSC,Sitio 1,MSC,Andes,39.25,21,2,4,2020,11.4,1.95
9403293,Liquid Bulk,15659,QUINTERO,MEJILLONES,80992000-3 - ULTRAMAR,Sitio 3,ULTRAGAS,CABOTAJE,23.33333333333333,15,4,4,2020,7.17,0.0
9456991,Container,50885,ARICA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,84Q ATACAMA FEEDER,11.833333333333334,6,3,4,2020,8.25,0.15
9777632,Container,118945,MEJILLONES,CALLAO,80992000-3 - ULTRAMAR,Sitio 4/5,HAPAG-LLOYD CHILE SPA,Eurosal,50.766666666666666,22,2,4,2020,10.27,1.17
9318101,Container,91649,LIRQUEN,MANZANILLO - MX,80925100-4 - SOMARCO,Sitio 2,COSCO GROUP,WSA3,10.5,15,5,4,2020,11.9,2.15
9146455,Container,92198,MEJILLONES,TAURANGA,82728500-5 - IAN TAYLOR,Sitio 1,MAERSK LINE,699/ AC3,38.53333333333333,8,6,4,2020,11.25,-0.95
9196993,Container,68888,CALLAO,HONG KONG,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,WSA,45.16666666666666,6,0,4,2020,9.8,-0.55
9335953,Vehicle Carrier,62571,ZARATE,IQUIQUE,96566940-k - AGUNSA,Sitio 4/5,NYK,USCX,8.15,12,6,4,2020,8.65,0.2
9325427,Vehicle Carrier,44364,IQUIQUE,ACAPULCO - GRO,96566940-k - AGUNSA,Sitio 4/5,KLINE,SHINNANSEIKAI,7.033333333333333,12,0,4,2020,7.55,0.225
9191632,Container,6406,LIRQUEN,PUNTA ARENAS,80992000-3 - ULTRAMAR,Sitio 2,TRANSMARES,CABOTAJE SUR,13.5,22,2,4,2020,4.935,-0.715
9612777,Container,39106,ARICA,PUERTO MADRYN,80992000-3 - ULTRAMAR,Sitio 2,HAPAG-LLOYD CHILE SPA,SERVICIO CONOSUR / ABAC,14.666666666666666,6,4,4,2020,7.0,-0.05
9792008,Liquid Bulk,14965,QUINTERO,ILO,78986820-4 - B&M,Sitio 3,NON-LINER,NO SERVICE,9.833333333333334,17,4,4,2020,5.875,0.425
9792008,Liquid Bulk,14965,QUINTERO,ILO,78986820-4 - B&M,Sitio 9,NON-LINER,NO SERVICE,12.416666666666666,3,5,4,2020,5.875,0.425
9842097,Container,141000,LIRQUEN,ANGAMOS,96707720-8 - MSC,Sitio 1,MSC,Andes,20.58333333333333,7,2,4,2020,11.775,-1.875
9357121,Container,22801,IQUIQUE,CALLAO,80992000-3 - ULTRAMAR,Sitio 2,EVERGREEN,PWS,15.25,13,3,4,2020,7.55,1.45
9685322,Container,113042,CALLAO,LIRQUEN,96566940-k - AGUNSA,Sitio 1,ONE,AX2,32.416666666666664,6,3,4,2020,11.25,2.15
9749570,Vehicle Carrier,65697,IQUIQUE,ULSAN,96566940-k - AGUNSA,Sitio 4/5,HYUNDAI GLOVIS INC.,CAR CARRIERS,8.883333333333333,11,3,4,2020,8.2,0.2
9567740,General Cargo,44866,LIRQUEN,LIRQUEN,80992000-3 - ULTRAMAR,Sitio 4/5,G2 OCEAN (G2O),Granel,57.25,0,4,4,2020,8.075,1.23
9786786,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,25.683333333333334,6,2,4,2020,9.075,-1.125
9808352,Dry Bulk,23917,NEW ORLEANS INT. APT,BALBOA,80992000-3 - ULTRAMAR,Sitio 8,NON-LINER,NO SERVICE,74.83333333333333,0,2,4,2020,10.295,4.525
9797187,Container,43628,CALLAO,BALBOA,82728500-5 - IAN TAYLOR,Sitio 4/5,MAERSK LINE,CLX,28.416666666666668,6,2,4,2020,9.55,-1.15
9317925,Container,53481,ANTOFAGASTA,SAN VICENTE,82728500-5 - IAN TAYLOR,Sitio 1,ALIANCA,NEW ANDES,17.416666666666668,13,5,4,2020,8.45,0.45
9320685,Container,53481,SANTOS - SP,CALLAO,82728500-5 - IAN TAYLOR,Sitio 2,MAERSK LINE,U4Gabac,19.666666666666668,9,2,4,2020,12.5,0.9
